cycle,session_index,session_id,start_utc,end_utc,start_epoch,end_epoch,offered_packets,sent_packets,failed_packets,returncode,accounting_ok,tcpreplay_duration_s,suricata_alerts,rf_reference_positive,provenance_tier,source_timestamp_correlated,min_alert_rf_delta_s,incident_key
80,8,E1_TEST_BRUTE_03,2026-09-22T09:17:51.433397Z,2026-09-22T09:18:02.629921Z,1790068671.433397,1790068682.629921,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:080:E1_TEST_BRUTE_03
80,9,E1_TEST_DOS_01,2026-09-22T09:18:03.131226Z,2026-09-22T09:18:40.349121Z,1790068683.131226,1790068720.349121,2659023,2659023,0,0,1,37.12,8640,65537,HYBRID_CORRELATED,1,25.505754,E7:080:E1_TEST_DOS_01
80,10,E1_TEST_DOS_02,2026-09-22T09:18:46.630160Z,2026-09-22T09:19:23.597378Z,1790068726.630160,1790068763.597378,2648088,2648088,0,0,1,36.88,60710,65537,HYBRID_CORRELATED,1,1e-06,E7:080:E1_TEST_DOS_02
80,11,E1_TEST_DOS_03,2026-09-22T09:19:41.026840Z,2026-09-22T09:20:17.823246Z,1790068781.026840,1790068817.823246,2600786,2600786,0,0,1,36.72,95806,65537,HYBRID_CORRELATED,1,0.0,E7:080:E1_TEST_DOS_03
80,12,E1_TEST_EXPLOIT_01,2026-09-22T09:20:42.710950Z,2026-09-22T09:20:56.805068Z,1790068842.710950,1790068856.805068,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:080:E1_TEST_EXPLOIT_01
80,13,E1_TEST_EXPLOIT_02,2026-09-22T09:20:57.388139Z,2026-09-22T09:21:06.956023Z,1790068857.388139,1790068866.956023,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:080:E1_TEST_EXPLOIT_02
80,14,E1_TEST_EXPLOIT_03,2026-09-22T09:21:07.526511Z,2026-09-22T09:33:21.318930Z,1790068867.526511,1790069601.318930,71525,71523,2,0,1,733.71,0,21,RF_ONLY_REVIEW,0,,E7:080:E1_TEST_EXPLOIT_03
81,0,E1_TEST_NORMAL_01,2026-09-22T09:33:22.272444Z,2026-09-22T09:33:51.988988Z,1790069602.272444,1790069631.988988,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_NORMAL_01
81,1,E1_TEST_NORMAL_02,2026-09-22T09:33:52.490721Z,2026-09-22T09:34:22.266073Z,1790069632.490721,1790069662.266073,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_NORMAL_02
81,2,E1_TEST_NORMAL_03,2026-09-22T09:34:22.768003Z,2026-09-22T09:34:52.790963Z,1790069662.768003,1790069692.790963,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_NORMAL_03
81,3,E1_TEST_SCAN_01,2026-09-22T09:34:53.294168Z,2026-09-22T09:34:54.023906Z,1790069693.294168,1790069694.023906,1729,1729,0,0,1,0.624197,0,845,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_SCAN_01
81,4,E1_TEST_SCAN_02,2026-09-22T09:34:54.527742Z,2026-09-22T09:34:55.161884Z,1790069694.527742,1790069695.161884,1715,1715,0,0,1,0.559019,0,837,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_SCAN_02
81,5,E1_TEST_SCAN_03,2026-09-22T09:34:55.665122Z,2026-09-22T09:34:57.274914Z,1790069695.665122,1790069697.274914,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_SCAN_03
81,6,E1_TEST_BRUTE_01,2026-09-22T09:34:57.778264Z,2026-09-22T09:35:09.061884Z,1790069697.778264,1790069709.061884,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_BRUTE_01
81,7,E1_TEST_BRUTE_02,2026-09-22T09:35:09.563888Z,2026-09-22T09:35:20.711896Z,1790069709.563888,1790069720.711896,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_BRUTE_02
81,8,E1_TEST_BRUTE_03,2026-09-22T09:35:21.214185Z,2026-09-22T09:35:32.410901Z,1790069721.214185,1790069732.410901,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_BRUTE_03
81,9,E1_TEST_DOS_01,2026-09-22T09:35:32.912099Z,2026-09-22T09:36:09.970744Z,1790069732.912099,1790069769.970744,2659023,2659023,0,0,1,36.97,8640,65537,HYBRID_CORRELATED,1,25.383112,E7:081:E1_TEST_DOS_01
81,10,E1_TEST_DOS_02,2026-09-22T09:36:16.159938Z,2026-09-22T09:36:53.128776Z,1790069776.159938,1790069813.128776,2648088,2648088,0,0,1,36.86,60710,65537,HYBRID_CORRELATED,1,0.0,E7:081:E1_TEST_DOS_02
81,11,E1_TEST_DOS_03,2026-09-22T09:37:10.660453Z,2026-09-22T09:37:47.531843Z,1790069830.660453,1790069867.531843,2600786,2600786,0,0,1,36.77,95806,65537,HYBRID_CORRELATED,1,0.0,E7:081:E1_TEST_DOS_03
81,12,E1_TEST_EXPLOIT_01,2026-09-22T09:38:12.425754Z,2026-09-22T09:38:26.539931Z,1790069892.425754,1790069906.539931,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_EXPLOIT_01
81,13,E1_TEST_EXPLOIT_02,2026-09-22T09:38:27.123296Z,2026-09-22T09:38:36.671110Z,1790069907.123296,1790069916.671110,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_EXPLOIT_02
81,14,E1_TEST_EXPLOIT_03,2026-09-22T09:38:37.243746Z,2026-09-22T09:50:51.027851Z,1790069917.243746,1790070651.027851,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:081:E1_TEST_EXPLOIT_03
82,0,E1_TEST_NORMAL_01,2026-09-22T09:50:51.975789Z,2026-09-22T09:51:21.680904Z,1790070651.975789,1790070681.680904,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_NORMAL_01
82,1,E1_TEST_NORMAL_02,2026-09-22T09:51:22.183860Z,2026-09-22T09:51:51.938877Z,1790070682.183860,1790070711.938877,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_NORMAL_02
82,2,E1_TEST_NORMAL_03,2026-09-22T09:51:52.440656Z,2026-09-22T09:52:22.445098Z,1790070712.440656,1790070742.445098,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_NORMAL_03
82,3,E1_TEST_SCAN_01,2026-09-22T09:52:22.946939Z,2026-09-22T09:52:23.668956Z,1790070742.946939,1790070743.668956,1729,1729,0,0,1,0.624754,0,845,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_SCAN_01
82,4,E1_TEST_SCAN_02,2026-09-22T09:52:24.172350Z,2026-09-22T09:52:24.820959Z,1790070744.172350,1790070744.820959,1715,1715,0,0,1,0.558694,0,837,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_SCAN_02
82,5,E1_TEST_SCAN_03,2026-09-22T09:52:25.324234Z,2026-09-22T09:52:26.969994Z,1790070745.324234,1790070746.969994,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_SCAN_03
82,6,E1_TEST_BRUTE_01,2026-09-22T09:52:27.476010Z,2026-09-22T09:52:38.759042Z,1790070747.476010,1790070758.759042,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_BRUTE_01
82,7,E1_TEST_BRUTE_02,2026-09-22T09:52:39.260239Z,2026-09-22T09:52:50.420940Z,1790070759.260239,1790070770.420940,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_BRUTE_02
82,8,E1_TEST_BRUTE_03,2026-09-22T09:52:50.922752Z,2026-09-22T09:53:02.105923Z,1790070770.922752,1790070782.105923,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_BRUTE_03
82,9,E1_TEST_DOS_01,2026-09-22T09:53:02.607991Z,2026-09-22T09:53:39.582949Z,1790070782.607991,1790070819.582949,2659023,2659023,0,0,1,36.86,8640,65537,HYBRID_CORRELATED,1,25.294813,E7:082:E1_TEST_DOS_01
82,10,E1_TEST_DOS_02,2026-09-22T09:53:45.791129Z,2026-09-22T09:54:22.680368Z,1790070825.791129,1790070862.680368,2648088,2648088,0,0,1,36.8,59298,65537,HYBRID_CORRELATED,1,0.0,E7:082:E1_TEST_DOS_02
82,11,E1_TEST_DOS_03,2026-09-22T09:54:39.797842Z,2026-09-22T09:55:16.651380Z,1790070879.797842,1790070916.651380,2600786,2600786,0,0,1,36.75,93846,65537,HYBRID_CORRELATED,1,0.0,E7:082:E1_TEST_DOS_03
82,12,E1_TEST_EXPLOIT_01,2026-09-22T09:55:41.104168Z,2026-09-22T09:55:55.194065Z,1790070941.104168,1790070955.194065,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_EXPLOIT_01
82,13,E1_TEST_EXPLOIT_02,2026-09-22T09:55:55.777099Z,2026-09-22T09:56:05.321036Z,1790070955.777099,1790070965.321036,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_EXPLOIT_02
82,14,E1_TEST_EXPLOIT_03,2026-09-22T09:56:05.890375Z,2026-09-22T10:08:19.674896Z,1790070965.890375,1790071699.674896,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:082:E1_TEST_EXPLOIT_03
83,0,E1_TEST_NORMAL_01,2026-09-22T10:08:20.624672Z,2026-09-22T10:08:50.331912Z,1790071700.624672,1790071730.331912,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_NORMAL_01
83,1,E1_TEST_NORMAL_02,2026-09-22T10:08:50.833714Z,2026-09-22T10:09:20.594865Z,1790071730.833714,1790071760.594865,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_NORMAL_02
83,2,E1_TEST_NORMAL_03,2026-09-22T10:09:21.097891Z,2026-09-22T10:09:51.116865Z,1790071761.097891,1790071791.116865,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_NORMAL_03
83,3,E1_TEST_SCAN_01,2026-09-22T10:09:51.619949Z,2026-09-22T10:09:52.338932Z,1790071791.619949,1790071792.338932,1729,1729,0,0,1,0.624314,0,845,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_SCAN_01
83,4,E1_TEST_SCAN_02,2026-09-22T10:09:52.844994Z,2026-09-22T10:09:53.490937Z,1790071792.844994,1790071793.490937,1715,1715,0,0,1,0.558707,0,837,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_SCAN_02
83,5,E1_TEST_SCAN_03,2026-09-22T10:09:53.994117Z,2026-09-22T10:09:55.620931Z,1790071793.994117,1790071795.620931,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_SCAN_03
83,6,E1_TEST_BRUTE_01,2026-09-22T10:09:56.124265Z,2026-09-22T10:10:07.420929Z,1790071796.124265,1790071807.420929,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_BRUTE_01
83,7,E1_TEST_BRUTE_02,2026-09-22T10:10:07.922967Z,2026-09-22T10:10:19.073913Z,1790071807.922967,1790071819.073913,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_BRUTE_02
83,8,E1_TEST_BRUTE_03,2026-09-22T10:10:19.575120Z,2026-09-22T10:10:30.769867Z,1790071819.575120,1790071830.769867,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_BRUTE_03
83,9,E1_TEST_DOS_01,2026-09-22T10:10:31.271116Z,2026-09-22T10:11:08.215222Z,1790071831.271116,1790071868.215222,2659023,2659023,0,0,1,36.87,8640,65537,HYBRID_CORRELATED,1,25.2741,E7:083:E1_TEST_DOS_01
83,10,E1_TEST_DOS_02,2026-09-22T10:11:14.441308Z,2026-09-22T10:11:51.367988Z,1790071874.441308,1790071911.367988,2648088,2648088,0,0,1,36.85,60710,65537,HYBRID_CORRELATED,1,1e-06,E7:083:E1_TEST_DOS_02
83,11,E1_TEST_DOS_03,2026-09-22T10:12:08.879191Z,2026-09-22T10:12:45.699660Z,1790071928.879191,1790071965.699660,2600786,2600786,0,0,1,36.74,95806,65537,HYBRID_CORRELATED,1,0.0,E7:083:E1_TEST_DOS_03
83,12,E1_TEST_EXPLOIT_01,2026-09-22T10:13:10.710262Z,2026-09-22T10:13:24.829993Z,1790071990.710262,1790072004.829993,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_EXPLOIT_01
83,13,E1_TEST_EXPLOIT_02,2026-09-22T10:13:25.416833Z,2026-09-22T10:13:34.965965Z,1790072005.416833,1790072014.965965,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_EXPLOIT_02
83,14,E1_TEST_EXPLOIT_03,2026-09-22T10:13:35.539157Z,2026-09-22T10:25:49.318977Z,1790072015.539157,1790072749.318977,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:083:E1_TEST_EXPLOIT_03
84,0,E1_TEST_NORMAL_01,2026-09-22T10:25:50.271115Z,2026-09-22T10:26:19.972865Z,1790072750.271115,1790072779.972865,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_NORMAL_01
84,1,E1_TEST_NORMAL_02,2026-09-22T10:26:20.474616Z,2026-09-22T10:26:50.247016Z,1790072780.474616,1790072810.247016,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_NORMAL_02
84,2,E1_TEST_NORMAL_03,2026-09-22T10:26:50.749665Z,2026-09-22T10:27:20.781919Z,1790072810.749665,1790072840.781919,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_NORMAL_03
84,3,E1_TEST_SCAN_01,2026-09-22T10:27:21.283847Z,2026-09-22T10:27:21.999932Z,1790072841.283847,1790072841.999932,1729,1729,0,0,1,0.625245,0,845,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_SCAN_01
84,4,E1_TEST_SCAN_02,2026-09-22T10:27:22.503675Z,2026-09-22T10:27:23.147891Z,1790072842.503675,1790072843.147891,1715,1715,0,0,1,0.559063,0,837,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_SCAN_02
84,5,E1_TEST_SCAN_03,2026-09-22T10:27:23.653836Z,2026-09-22T10:27:25.268916Z,1790072843.653836,1790072845.268916,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_SCAN_03
84,6,E1_TEST_BRUTE_01,2026-09-22T10:27:25.775012Z,2026-09-22T10:27:37.069873Z,1790072845.775012,1790072857.069873,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_BRUTE_01
84,7,E1_TEST_BRUTE_02,2026-09-22T10:27:37.571112Z,2026-09-22T10:27:48.717887Z,1790072857.571112,1790072868.717887,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_BRUTE_02
84,8,E1_TEST_BRUTE_03,2026-09-22T10:27:49.219258Z,2026-09-22T10:28:00.407830Z,1790072869.219258,1790072880.407830,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_BRUTE_03
84,9,E1_TEST_DOS_01,2026-09-22T10:28:00.909115Z,2026-09-22T10:28:38.046492Z,1790072880.909115,1790072918.046492,2659023,2659023,0,0,1,37.05,8640,65537,HYBRID_CORRELATED,1,25.412079,E7:084:E1_TEST_DOS_01
84,10,E1_TEST_DOS_02,2026-09-22T10:28:44.225599Z,2026-09-22T10:29:21.233014Z,1790072924.225599,1790072961.233014,2648088,2648088,0,0,1,36.89,60710,65537,HYBRID_CORRELATED,1,0.0,E7:084:E1_TEST_DOS_02
84,11,E1_TEST_DOS_03,2026-09-22T10:29:38.643915Z,2026-09-22T10:30:15.453595Z,1790072978.643915,1790073015.453595,2600786,2600786,0,0,1,36.71,95806,65537,HYBRID_CORRELATED,1,0.0,E7:084:E1_TEST_DOS_03
84,12,E1_TEST_EXPLOIT_01,2026-09-22T10:30:40.279962Z,2026-09-22T10:30:54.388111Z,1790073040.279962,1790073054.388111,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_EXPLOIT_01
84,13,E1_TEST_EXPLOIT_02,2026-09-22T10:30:54.972410Z,2026-09-22T10:31:04.521164Z,1790073054.972410,1790073064.521164,20747,20747,0,0,1,9.45,0,2072,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_EXPLOIT_02
84,14,E1_TEST_EXPLOIT_03,2026-09-22T10:31:05.091358Z,2026-09-22T10:43:18.878922Z,1790073065.091358,1790073798.878922,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:084:E1_TEST_EXPLOIT_03
85,0,E1_TEST_NORMAL_01,2026-09-22T10:43:19.834275Z,2026-09-22T10:43:49.518946Z,1790073799.834275,1790073829.518946,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_NORMAL_01
85,1,E1_TEST_NORMAL_02,2026-09-22T10:43:50.020711Z,2026-09-22T10:44:19.793930Z,1790073830.020711,1790073859.793930,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_NORMAL_02
85,2,E1_TEST_NORMAL_03,2026-09-22T10:44:20.295680Z,2026-09-22T10:44:50.316931Z,1790073860.295680,1790073890.316931,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_NORMAL_03
85,3,E1_TEST_SCAN_01,2026-09-22T10:44:50.819121Z,2026-09-22T10:44:51.527239Z,1790073890.819121,1790073891.527239,1729,1729,0,0,1,0.624656,0,845,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_SCAN_01
85,4,E1_TEST_SCAN_02,2026-09-22T10:44:52.030521Z,2026-09-22T10:44:52.671984Z,1790073892.030521,1790073892.671984,1715,1715,0,0,1,0.559255,0,837,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_SCAN_02
85,5,E1_TEST_SCAN_03,2026-09-22T10:44:53.175185Z,2026-09-22T10:44:54.814923Z,1790073893.175185,1790073894.814923,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_SCAN_03
85,6,E1_TEST_BRUTE_01,2026-09-22T10:44:55.318851Z,2026-09-22T10:45:06.601940Z,1790073895.318851,1790073906.601940,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_BRUTE_01
85,7,E1_TEST_BRUTE_02,2026-09-22T10:45:07.103221Z,2026-09-22T10:45:18.256931Z,1790073907.103221,1790073918.256931,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_BRUTE_02
85,8,E1_TEST_BRUTE_03,2026-09-22T10:45:18.758137Z,2026-09-22T10:45:29.952878Z,1790073918.758137,1790073929.952878,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_BRUTE_03
85,9,E1_TEST_DOS_01,2026-09-22T10:45:30.454170Z,2026-09-22T10:46:07.473234Z,1790073930.454170,1790073967.473234,2659023,2659023,0,0,1,36.93,8640,65537,HYBRID_CORRELATED,1,25.344014,E7:085:E1_TEST_DOS_01
85,10,E1_TEST_DOS_02,2026-09-22T10:46:13.680587Z,2026-09-22T10:46:50.707977Z,1790073973.680587,1790074010.707977,2648088,2648088,0,0,1,36.93,60710,65537,HYBRID_CORRELATED,1,0.0,E7:085:E1_TEST_DOS_02
85,11,E1_TEST_DOS_03,2026-09-22T10:47:08.274838Z,2026-09-22T10:47:44.993580Z,1790074028.274838,1790074064.993580,2600786,2600786,0,0,1,36.62,95806,65537,HYBRID_CORRELATED,1,0.0,E7:085:E1_TEST_DOS_03
85,12,E1_TEST_EXPLOIT_01,2026-09-22T10:48:09.888232Z,2026-09-22T10:48:23.987075Z,1790074089.888232,1790074103.987075,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_EXPLOIT_01
85,13,E1_TEST_EXPLOIT_02,2026-09-22T10:48:24.571275Z,2026-09-22T10:48:34.133022Z,1790074104.571275,1790074114.133022,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_EXPLOIT_02
85,14,E1_TEST_EXPLOIT_03,2026-09-22T10:48:34.703723Z,2026-09-22T11:00:48.484986Z,1790074114.703723,1790074848.484986,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:085:E1_TEST_EXPLOIT_03
86,0,E1_TEST_NORMAL_01,2026-09-22T11:00:49.442602Z,2026-09-22T11:01:19.168964Z,1790074849.442602,1790074879.168964,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_NORMAL_01
86,1,E1_TEST_NORMAL_02,2026-09-22T11:01:19.670739Z,2026-09-22T11:01:49.419019Z,1790074879.670739,1790074909.419019,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_NORMAL_02
86,2,E1_TEST_NORMAL_03,2026-09-22T11:01:49.922093Z,2026-09-22T11:02:19.955286Z,1790074909.922093,1790074939.955286,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_NORMAL_03
86,3,E1_TEST_SCAN_01,2026-09-22T11:02:20.457203Z,2026-09-22T11:02:21.153987Z,1790074940.457203,1790074941.153987,1729,1729,0,0,1,0.624525,0,845,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_SCAN_01
86,4,E1_TEST_SCAN_02,2026-09-22T11:02:21.657253Z,2026-09-22T11:02:22.298951Z,1790074941.657253,1790074942.298951,1715,1715,0,0,1,0.558754,0,837,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_SCAN_02
86,5,E1_TEST_SCAN_03,2026-09-22T11:02:22.802183Z,2026-09-22T11:02:24.454063Z,1790074942.802183,1790074944.454063,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_SCAN_03
86,6,E1_TEST_BRUTE_01,2026-09-22T11:02:24.957452Z,2026-09-22T11:02:36.252043Z,1790074944.957452,1790074956.252043,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_BRUTE_01
86,7,E1_TEST_BRUTE_02,2026-09-22T11:02:36.754158Z,2026-09-22T11:02:47.918885Z,1790074956.754158,1790074967.918885,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_BRUTE_02
86,8,E1_TEST_BRUTE_03,2026-09-22T11:02:48.420851Z,2026-09-22T11:02:59.619097Z,1790074968.420851,1790074979.619097,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_BRUTE_03
86,9,E1_TEST_DOS_01,2026-09-22T11:03:00.120307Z,2026-09-22T11:03:37.018373Z,1790074980.120307,1790075017.018373,2659023,2659023,0,0,1,36.81,8640,65537,HYBRID_CORRELATED,1,25.226288,E7:086:E1_TEST_DOS_01
86,10,E1_TEST_DOS_02,2026-09-22T11:03:43.220652Z,2026-09-22T11:04:20.199145Z,1790075023.220652,1790075060.199145,2648088,2648088,0,0,1,36.87,60710,65537,HYBRID_CORRELATED,1,0.0,E7:086:E1_TEST_DOS_02
86,11,E1_TEST_DOS_03,2026-09-22T11:04:37.728821Z,2026-09-22T11:05:14.603712Z,1790075077.728821,1790075114.603712,2600786,2600786,0,0,1,36.77,95806,65537,HYBRID_CORRELATED,1,0.0,E7:086:E1_TEST_DOS_03
86,12,E1_TEST_EXPLOIT_01,2026-09-22T11:05:39.513520Z,2026-09-22T11:05:53.621993Z,1790075139.513520,1790075153.621993,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_EXPLOIT_01
86,13,E1_TEST_EXPLOIT_02,2026-09-22T11:05:54.202730Z,2026-09-22T11:06:03.751120Z,1790075154.202730,1790075163.751120,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_EXPLOIT_02
86,14,E1_TEST_EXPLOIT_03,2026-09-22T11:06:04.320064Z,2026-09-22T11:18:18.115905Z,1790075164.320064,1790075898.115905,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:086:E1_TEST_EXPLOIT_03
87,0,E1_TEST_NORMAL_01,2026-09-22T11:18:19.071131Z,2026-09-22T11:18:48.782897Z,1790075899.071131,1790075928.782897,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:087:E1_TEST_NORMAL_01
87,1,E1_TEST_NORMAL_02,2026-09-22T11:18:49.284648Z,2026-09-22T11:19:19.055893Z,1790075929.284648,1790075959.055893,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:087:E1_TEST_NORMAL_02
87,2,E1_TEST_NORMAL_03,2026-09-22T11:19:19.557606Z,2026-09-22T11:19:49.575975Z,1790075959.557606,1790075989.575975,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:087:E1_TEST_NORMAL_03
87,3,E1_TEST_SCAN_01,2026-09-22T11:19:50.079262Z,2026-09-22T11:19:50.794940Z,1790075990.079262,1790075990.794940,1729,1729,0,0,1,0.624925,0,845,RF_ONLY_REVIEW,0,,E7:087:E1_TEST_SCAN_01
87,4,E1_TEST_SCAN_02,2026-09-22T11:19:51.299327Z,2026-09-22T11:19:51.950000Z,1790075991.299327,1790075991.950000,1715,1715,0,0,1,0.558939,0,837,RF_ONLY_REVIEW,0,,E7:087:E1_TEST_SCAN_02
87,5,E1_TEST_SCAN_03,2026-09-22T11:19:52.455638Z,2026-09-22T11:19:54.089986Z,1790075992.455638,1790075994.089986,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:087:E1_TEST_SCAN_03
87,6,E1_TEST_BRUTE_01,2026-09-22T11:19:54.595224Z,2026-09-22T11:20:05.888947Z,1790075994.595224,1790076005.888947,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:087:E1_TEST_BRUTE_01
87,7,E1_TEST_BRUTE_02,2026-09-22T11:20:06.390180Z,2026-09-22T11:20:17.547962Z,1790076006.390180,1790076017.547962,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:087:E1_TEST_BRUTE_02
87,8,E1_TEST_BRUTE_03,2026-09-22T11:20:18.049266Z,2026-09-22T11:20:29.228955Z,1790076018.049266,1790076029.228955,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:087:E1_TEST_BRUTE_03
87,9,E1_TEST_DOS_01,2026-09-22T11:20:29.731147Z,2026-09-22T11:21:06.787991Z,1790076029.731147,1790076066.787991,2659023,2659023,0,0,1,36.97,8640,65537,HYBRID_CORRELATED,1,25.360667,E7:087:E1_TEST_DOS_01
87,10,E1_TEST_DOS_02,2026-09-22T11:21:12.970778Z,2026-09-22T11:21:49.945037Z,1790076072.970778,1790076109.945037,2648088,2648088,0,0,1,36.87,60722,65537,HYBRID_CORRELATED,1,0.0,E7:087:E1_TEST_DOS_02
